elapsed_s,state,rss_mb,swap_mb,cpu_percent,threads,temperature_c,heartbeat_age_s,overflows,captured_s,processed_s,backlog_s,processing_calls,parse_last_ms,parse_max_ms,process_last_ms,process_max_ms,returned_lines,returned_audio_s,completed_lines,last_line_duration_s,last_decode_ms,callback_gap_max_ms,actual_rate,actual_latency_s
93.13,running,532.8125,0.0,308.61613985082596,25,66.65,1.4869136810302734,1,91.90399999999697,88.31999999999982,3.583999999997147,521,172.46624899962626,172.46624899962626,3067.955651999,3067.955651999,16,65.6,15,10.047996520996094,2585,111.60943100003351,16000.0,0.064
94.13,running,531.328125,0.0,344.4232088509655,25,67.2,0.4915480613708496,1,93.88799999999675,91.39199999999983,2.4959999999969256,522,180.3083879985934,180.3083879985934,1587.9673109993746,3067.955651999,16,68.672,15,10.047996520996094,2585,111.60943100003351,16000.0,0.064
95.13,running,531.09375,0.0,302.5456556923522,25,67.2,1.492234706878662,1,93.88799999999675,91.39199999999983,2.4959999999969256,522,180.3083879985934,180.3083879985934,1587.9673109993746,3067.955651999,16,68.672,15,10.047996520996094,2585,111.60943100003351,16000.0,0.064
96.13,running,531.09375,0.0,328.7831698009788,25,67.75,0.49202871322631836,1,95.93599999999653,92.99199999999982,2.9439999999967057,523,184.4891260006989,184.4891260006989,2053.943719000017,3067.955651999,16,70.272,15,10.047996520996094,2585,111.60943100003351,16000.0,0.064
97.14,running,531.1875,0.0,338.77114958637253,25,67.75,1.4926488399505615,1,95.93599999999653,92.99199999999982,2.9439999999967057,523,184.4891260006989,184.4891260006989,2053.943719000017,3067.955651999,16,70.272,15,10.047996520996094,2585,111.60943100003351,16000.0,0.064
98.14,running,531.8125,0.0,292.13592649118505,25,67.2,0.49463558197021484,1,97.9199999999963,95.03999999999982,2.8799999999964854,524,189.710164000644,189.710164000644,1450.4457290004211,3067.955651999,16,72.32,15,10.047996520996094,2585,111.60943100003351,16000.0,0.064
99.14,running,531.90625,0.0,361.75621212737235,25,67.2,1.4954454898834229,1,97.9199999999963,95.03999999999982,2.8799999999964854,524,189.710164000644,189.710164000644,1450.4457290004211,3067.955651999,16,72.32,15,10.047996520996094,2585,111.60943100003351,16000.0,0.064
100.15,running,595.90625,0.0,353.22084845060135,25,68.3,0.5088212490081787,2,99.8399999999961,96.51199999999982,3.3279999999962797,525,193.37169599930348,193.37169599930348,1775.6113010000263,3067.955651999,16,73.792,15,10.047996520996094,2585,134.3466999987868,16000.0,0.064
101.15,running,572.515625,0.0,302.62582707180553,25,66.65,1.5101044178009033,2,99.8399999999961,96.51199999999982,3.3279999999962797,525,193.37169599930348,193.37169599930348,1775.6113010000263,3067.955651999,16,73.792,15,10.047996520996094,2585,134.3466999987868,16000.0,0.064
102.15,running,581.734375,0.0,299.6142257115574,25,68.3,0.5025949478149414,2,101.82399999999588,98.17599999999982,3.6479999999960597,526,199.54436700027145,199.54436700027145,2415.51277599865,3067.955651999,17,75.936,16,10.047996520996094,1840,134.3466999987868,16000.0,0.064
103.16,running,534.71875,0.0,298.6284581190075,25,67.2,1.5033743381500244,2,101.82399999999588,98.17599999999982,3.6479999999960597,526,199.54436700027145,199.54436700027145,2415.51277599865,3067.955651999,17,75.936,16,10.047996520996094,1840,134.3466999987868,16000.0,0.064
104.16,running,536.296875,0.0,300.7342297760723,25,68.3,0.4125559329986572,2,103.93599999999564,101.95199999999981,1.9839999999958309,528,209.8062379991461,209.8062379991461,1154.3355789999623,3067.955651999,17,79.712,16,10.047996520996094,1840,134.3466999987868,16000.0,0.064
105.17,running,589.4375,0.0,309.0580232101157,25,67.75,1.4225878715515137,2,103.93599999999564,101.95199999999981,1.9839999999958309,528,209.8062379991461,209.8062379991461,1154.3355789999623,3067.955651999,17,79.712,16,10.047996520996094,1840,134.3466999987868,16000.0,0.064
106.17,running,575.78125,0.0,306.60269533565685,25,67.2,0.4185190200805664,2,105.91999999999543,105.02399999999982,0.8959999999956096,531,217.8096009993169,217.8096009993169,830.6815690011717,3067.955651999,17,82.784,16,10.047996520996094,1840,134.3466999987868,16000.0,0.064
107.17,running,565.78125,0.0,300.54039139377926,25,67.75,1.4200396537780762,2,105.91999999999543,105.02399999999982,0.8959999999956096,531,217.8096009993169,217.8096009993169,830.6815690011717,3067.955651999,17,82.784,16,10.047996520996094,1840,134.3466999987868,16000.0,0.064
108.18,running,539.125,0.0,291.91025988362696,25,66.65,0.42331719398498535,2,107.9679999999952,105.85599999999981,2.1119999999953905,532,220.05712700047297,220.05712700047297,1142.3693689994252,3067.955651999,17,83.616,16,10.047996520996094,1840,134.3466999987868,16000.0,0.064
109.18,running,547.96875,0.0,361.5096407314979,25,67.75,1.4247410297393799,2,107.9679999999952,105.85599999999981,2.1119999999953905,532,220.05712700047297,220.05712700047297,1142.3693689994252,3067.955651999,17,83.616,16,10.047996520996094,1840,134.3466999987868,16000.0,0.064
